RTT	Window	ACK
8631	78.4121990479	839
8774	77.6731242542	840
8834	77.6770986278	841
9039	76.4313371169	842
9114	76.3105930554	842
9258	75.6206293304	843
9333	75.5026882518	844
9391	75.5199386819	845
9515	75.0099654473	845
9571	75.0395333117	846
9684	74.6240123711	847
9756	74.5271655856	848
9942	73.5755533317	848
10064	73.1183222257	849
10594	69.8708166547	850
10671	69.7717665427	851
10771	69.5230255493	851
10951	68.7705074372	852
11013	68.7691725936	853
11172	68.1686474737	853
11258	68.0211334051	854
11325	67.987695828	855
11506	67.2793943829	856
11641	66.8542612633	857
11849	66.0277021041	857
11829	66.4851144787	857
11929	66.2688677961	857
11831	67.159942996	857
11680	68.3729986941	857
11518	69.682553738	857
11346	71.0903118205	857
11187	72.4553494046	857
11025	73.8780853914	857
10992	74.4573011001	858
11022	74.6093772963	859
11045	74.8063258925	860
11041	75.1842093594	860
10985	75.9184134408	861
11016	76.0530926637	862
11037	76.2544524922	863
11073	76.3499125257	864
11035	76.9558378556	865
11062	77.1086502596	865
11089	77.259217299	866
11125	77.3449531795	867
11085	77.9595429769	868
11122	78.0331288964	869
11148	78.1818789314	870
11122	78.6947594786	870
11149	78.8321142649	871
11133	79.2724476654	872
11053	80.1742565076	873
11062	80.4354654249	874
11054	80.8190270301	874
10988	81.6304562423	875
11051	81.4879266502	876
10982	82.3234900463	877
10933	83.0161978327	877
11023	82.6582428268	878
10988	83.2411619461	879
10936	83.9568835605	880
11041	83.4741181506	881
10981	84.2464091199	882
10996	84.446059234	882
11016	42.7720370708	883
10888	43.7206540566	884
10766	44.6576009159	885
10782	45.0232383989	886
10661	45.9623622153	887
10542	46.905695729	887
10552	47.2772170579	888
10422	48.2801699567	889
10300	49.2624282351	890
10315	49.5931382725	891
10200	50.5518820054	891
10077	51.56628236	892
10020	52.2523226286	893
9986	52.8175414431	894
9891	53.7092951179	894
9829	54.4285580039	895
9797	54.9818171275	896
9693	55.9451316406	897
9634	56.6574560974	897
9572	57.3907056766	898
9437	58.5774560675	899
9300	59.8058386815	900
9283	60.2759691983	901
8807	63.9081871693	902
8684	65.1875141155	902
8591	66.2658592951	903
8534	67.0782161695	904
8402	68.5022662102	905
8352	69.2795440443	906
8330	69.8255353303	907
8192	71.3658386864	907
8116	72.3965590999	908
8013	73.6892848573	909
7957	74.5676980911	910
7879	75.6644457399	910
7749	77.2935968965	911
7673	78.4177957034	912
7523	80.3424114024	913
7448	81.5114794915	913
7397	82.4314057475	914
7265	84.2889897118	915
7154	85.957702452	915
7094	87.0441870721	916
7079	87.5844530712	917
7059	88.1851079435	917
7069	88.4081308956	918
7109	88.2523756422	919
7088	88.8524882002	919
7104	88.9862795063	920
7076	89.6697230124	921
7105	89.6298738155	922
7092	90.1171630498	923
7143	89.790768084	923
7191	89.5027594551	924
7206	89.6236537268	925
7215	89.8152498743	926
7249	89.692609023	927
7296	89.4082461429	928
7283	89.8585705839	928
7284	90.1337654144	929
7286	90.3933699659	930
7386	89.4470071222	931
7394	89.6244558442	931
7394	89.8957743795	932
7438	89.6308603783	933
7431	89.9796159126	934
7507	89.3275948141	934
7509	89.5599754723	935
7561	89.1958277287	936
7558	89.4805454211	937
7556	89.7510706563	937
7628	89.1459539118	938
7671	88.8844994287	939
7665	89.1901307506	940
7666	89.4121689739	940
7658	89.7371733878	941
7705	89.4177000088	942
7754	89.0768974256	943
7763	89.1954374811	943
7808	88.8997673727	944
7804	89.1617265613	945
7812	89.2845124383	946
7808	89.5424063038	946
7906	88.6399992862	947
7907	88.8343256145	948
7937	88.7013811497	949
7948	88.7792648924	949
7974	88.6879142306	950
7961	89.0293380094	951
8038	88.3693946498	952
7973	89.2825195375	952
7888	90.4375957715	952
7812	91.5105050147	952
7730	92.6745980808	952
7654	93.7883030398	952
7578	94.9225822876	952
7546	95.5178623811	952
7432	97.1769679754	952
7359	98.3350735643	952
7274	99.6788143833	952
7185	101.108845716	952
7089	102.674290782	952
6961	104.760354056	952
6880	106.1923752	952
6824	107.262360515	953
6812	107.648472196	953
6810	107.875597612	954
6818	107.942618361	955
6832	107.912966805	955
6881	107.333063338	956
6894	107.31725643	957
6979	106.192949253	958
7015	105.82825662	958
7025	105.856110458	959
7103	104.868729559	960
7111	104.924142064	961
7134	104.75725569	961
7133	104.941927561	962
7137	105.051592187	963
7278	103.180229484	964
7318	102.777859155	964
7333	102.727575978	965
7345	102.718127203	966
7358	102.693458897	966
7370	102.681533236	967
7425	102.073809738	968
7425	102.225452632	969
7482	101.595943191	969
7472	101.880182109	970
7469	102.068242799	971
7466	102.255276995	971
7508	101.827303383	972
7485	102.283538626	973
7471	102.617677546	974
7466	102.827837107	975
7460	103.050973855	975
7456	103.2456621	976
7505	51.5605999652	977
7429	53.2012171378	978
7370	54.7256927754	979
7366	55.832519409	979
7320	57.2463469324	980
7260	58.7713089017	981
7199	60.3110811898	982
7238	61.0043793232	983
7168	62.6111746482	983
7100	64.2150808321	984
7089	65.3048018384	985
7031	66.8266245734	986
6969	68.3984166614	986
6985	69.2028383222	987
6987	70.1305068206	988
6915	71.8051249065	989
6919	72.6950619275	990
6836	74.508375033	990
6777	76.0840934389	991
6777	76.9998523149	992
6720	78.56551904	993
6720	79.467462779	994
6698	80.6231143119	994
6638	82.2445610319	995
6582	83.8348302323	995
6526	85.4428510939	996
6532	86.2429465219	996
6473	87.9065879272	997
6488	88.5701378008	997
6606	87.831021547	998
6622	88.4516696453	999
6734	87.7918403384	999
6771	88.1115141001	1000
6855	87.8142614492	1000
6875	88.3320247789	1001
6967	87.921924093	1001
6980	88.5066033031	1002
7112	87.5922330306	1003
7140	87.9681738125	1003
7221	87.6869616228	1004
7232	88.2523983354	1005
7310	87.9965967325	1006
7330	88.4351732827	1006
7398	88.2895838033	1007
7415	88.7478829942	1008
7498	88.4140157165	1009
7566	88.2573827573	1010
7626	88.1913889515	1010
7624	88.8386096747	1011
7686	88.7366853155	1012
7679	89.4285763687	1013
7739	89.3373635293	1013
7721	90.1450936713	1014
7778	90.0755851833	1015
7788	90.5464000517	1016
7839	90.5361961897	1017
7861	90.8563929837	1017
7834	91.7414480771	1018
8034	90.0118213061	1019
8119	89.6144878243	1020
8266	88.5528875235	1020
8368	87.995922963	1021
8564	86.4894492681	1022
8636	86.2686320698	1022
8755	85.5866495558	1023
8972	83.9926110243	1024
9060	83.6454849552	1025
9232	82.5444851838	1026
9355	81.9080580393	1026
9549	80.6813348312	1027
9637	80.375595327	1028
9741	79.9415753388	1028
9966	78.549091015	1029
10051	78.2915157679	1030
10292	76.8533398688	1030
10360	76.7394030872	1030
10358	77.1428143332	1030
10498	76.4955277399	1030
10556	76.4527148431	1030
10654	76.1216435335	1030
10644	76.5638609776	1030
10627	77.0558368359	1030
10703	76.8737915447	1030
10765	76.7923310271	1031
10969	75.7170570012	1032
11122	75.0218765842	1033
11234	74.615313619	1033
11457	73.4962039192	1034
11585	73.0121947094	1035
11635	73.0235899486	1036
11877	71.852809359	1036
12019	71.3158783752	1037
12231	70.3849941811	1038
12323	70.1611616811	1039
12450	69.7427426515	1040
12685	68.7412314014	1041
12788	68.4745322693	1041
12915	68.0841453444	1042
13112	67.3387711821	1043
13199	67.1694975811	1044
13447	66.1991235092	1045
13542	66.0001767813	1045
13645	65.7643617319	1046
13904	64.7957963679	1047
14011	64.5544696618	1048
14102	64.3887851042	1048
14433	63.1562970477	1049
14598	62.6829290161	1050
14729	62.3628550498	1051
15025	61.3661412359	1052
15149	61.0929361021	1052
15276	60.8113701967	1053
15467	30.475639177	1054
15449	30.8253318527	1055
15420	31.1915666626	1055
15582	31.1661514808	1056
15555	31.5136856157	1057
15522	31.8690071555	1058
15706	31.7751403085	1059
15694	32.0738746808	1059
15670	32.3927753448	1060
15849	32.2888094852	1061
15837	32.5706685054	1062
15807	32.8858281776	1062
15928	32.8830691662	1063
15968	33.042937823	1064
15957	33.3040498635	1065
16130	33.17872403	1065
16082	33.506518638	1066
15967	33.974546931	1067
15870	34.4066686687	1068
16041	34.2584760271	1069
15967	34.6334515266	1069
15820	35.1701431119	1070
15980	35.0275150632	1071
15907	35.3955984477	1072
15824	35.7866070998	1072
15910	35.7944324037	1073
15912	35.9882760781	1074
15815	36.4057241808	1075
15885	36.438387093	1075
15875	36.651860206	1076
15774	37.0756352516	1077
15622	37.6247052781	1078
15786	37.4176781645	1079
15719	37.7593333286	1079
15636	38.140478174	1080
15686	38.1966719131	1081
15645	38.4726894649	1082
15522	38.9525841	1082
15589	38.9572211074	1083
15601	39.0970003123	1084
15446	39.6586351412	1085
15471	39.761472916	1085
15369	40.1913191816	1086
15370	40.3526247938	1087
15398	40.4408855759	1087
15440	40.4901383793	1088
15585	40.2693216906	1089
15639	40.2837942235	1089
15842	39.917367311	1090
15903	39.9117113449	1090
16055	39.6782199511	1091
16075	39.7713885347	1092
16248	39.4873331662	1093
16389	39.2842552047	1094
16416	39.354528896	1095
16442	39.4254657282	1095
16599	39.1830100738	1096
16743	38.9739118814	1097
16867	38.8129598176	1098
17001	38.6302659461	1099
17142	38.4334078552	1099
17482	37.8032008727	1100
17636	37.5881020661	1101
17747	37.466077366	1102
17997	37.0559557522	1103
18121	36.9108105571	1104
18427	36.4033810016	1104
18532	36.3009538917	1105
18754	35.9727870552	1106
18885	35.823062194	1107
19049	35.6125900747	1107
19364	35.1286431017	1108
19606	34.7882930077	1109
19710	34.6965600028	1110
19815	34.6031339634	1110
20018	34.3408558002	1111
20098	34.2915673407	1112
20395	33.8774879855	1113
20518	33.7583510912	1113
20719	33.5131816479	1114
20803	33.4590635999	1115
20900	33.3838255919	1116
21026	33.2625800664	1116
21315	32.8885896966	1117
21371	32.8784811768	1118
21466	32.8079951054	1119
21590	32.6934557124	1119
21771	32.4942395303	1120
21838	32.4662408849	1121
22118	32.1253706975	1122
22284	31.955027285	1122
22331	31.9559624984	1122
22389	31.9405712686	1122
22387	32.0102098745	1122
22441	31.9992039379	1122
22504	31.9748635779	1122
22630	31.8611280001	1122
22626	31.9304913503	1122
22626	31.9936537738	1122
22675	31.9869826158	1122
22668	32.0587930543	1122
22674	32.1116803281	1122
22694	32.144158955	1122
22926	31.8785128183	1122
22896	31.9794774116	1123
23097	31.7593488693	1123
23246	31.613078721	1124
23435	31.4144697489	1125
23620	31.2238455787	1125
23875	30.9447190515	1126
24323	30.4276626203	1127
24543	30.2069012295	1128
24740	30.0175066519	1128
24929	29.8402494714	1129
25236	29.5265294136	1130
25355	29.4365998792	1131
25237	29.6227040337	1131
25089	29.8457966109	1132
25029	29.9654055685	1133
25035	30.0058770426	1134
24918	30.1942488278	1134
24721	30.4823320033	1135
24517	30.7834381576	1136
24312	31.0904850341	1136
24110	31.398456761	1137
24055	31.5174566295	1138
23835	31.8556264091	1139
23671	32.1235352439	1140
23480	32.4320511524	1140
23228	32.8312393979	1141
23014	33.183918599	1142
22941	33.3366757385	1143
22761	33.6474693142	1143
22574	33.9733723718	1144
22376	34.3212078005	1145
22093	34.8082855295	1145
21919	35.1320459701	1146
21856	35.2805189878	1147
21641	35.6783263272	1148
21423	18.1155128767	1149
21157	18.7330042765	1149
20908	19.3422692834	1150
20696	19.9227369472	1151
20450	20.5419025954	1152
20346	21.0213049309	1153
20107	21.6432764319	1153
19838	22.3074208767	1154
19568	22.9847551158	1155
19309	23.6615310919	1156
19116	24.2668195985	1156
18853	24.9712402246	1157
18744	25.4790856686	1158
18496	26.1829817323	1159
18319	26.7966685865	1160
17970	27.6798535414	1160
17672	28.5106570832	1161
17465	29.2122273346	1162
17204	30.0199781708	1163
17096	30.5720453209	1164
16830	31.4190265923	1164
16428	32.5562368072	1165
16015	33.7694052279	1165
15588	35.0740311918	1166
15270	36.1877495653	1166
14825	37.6646124696	1167
14393	39.1932721397	1167
14198	40.1311051426	1168
13873	41.4760772332	1169
13634	42.6110452612	1169
13164	44.5508299256	1170
12883	45.9460938033	1170
12498	47.7940174607	1171
12147	49.6161032595	1171
11833	51.3814217336	1172
11719	52.3303654535	1173
11367	54.4099209776	1173
11039	56.4952954953	1174
10695	58.7922054436	1175
10402	60.9374962766	1176
10082	63.3723641548	1176
9802	65.6935957759	1177
9472	68.5069806442	1178
9410	69.482418422	1179
9004	73.1590181284	1180
8727	76.0377767219	1180
8408	79.4961932253	1181
8121	82.8951504007	1182
7785	87.0834929769	1183
7651	89.2256096967	1183
7625	90.1446098719	1184
7665	90.2815647144	1185
7741	89.9925611989	1186
7771	90.2362557597	1187
7737	91.2226159901	1187
7750	91.6546206995	1188
7751	92.2240099666	1189
7732	93.0296043364	1190
7786	92.9557719055	1190
7763	93.8007257573	1191
7818	93.7029396088	1192
7827	94.1532857545	1192
7933	93.4425893098	1193
7917	94.1766979875	1194
7908	94.8266035915	1195
7964	94.6956404663	1195
7937	95.5523792561	1196
7994	95.3988801225	1197
7984	96.0439273657	1197
8018	96.1571243791	1198
8006	96.8196780887	1199
7989	97.542450633	1199
8078	96.9761157591	1200
8058	97.7237481141	1201
8090	97.8395143748	1202
8085	98.4000639469	1202
7968	100.349751264	1202
7937	101.245922269	1202
7782	103.774225233	1202
7652	106.055086324	1202
7532	108.268278349	1202
7428	110.312433737	1202
7439	110.674290999	1202
7331	112.834922823	1202
7388	112.487997394	1203
7445	112.143965451	1204
7439	112.749638776	1205
7504	112.281421746	1205
7561	111.937275339	1206
7625	111.493592913	1207
7636	111.82592167	1208
7702	111.354224523	1209
7763	110.959855982	1210
7765	111.409700595	1210
7829	110.971431239	1211
7900	110.440328633	1212
7903	110.862496261	1213
7956	110.583039967	1214
8023	110.112908109	1214
8025	110.536832753	1215
8126	109.606880742	1216
8145	109.792305946	1217
8164	109.975099983	1217
8259	109.141644111	1218
8266	109.478692075	1219
8290	109.58829581	1220
8410	108.443437844	1221
8418	108.757192726	1221
8420	109.146477101	1222
8532	108.121815794	1223
8527	108.592023525	1224
8520	109.086859367	1224
8638	107.995259217	1225
8658	108.14198995	1226
8667	108.42403153	1227
8724	54.6384851652	1228
8681	55.4686400901	1228
8626	56.3738645951	1229
8677	56.579829406	1230
8603	57.5977736329	1231
8540	58.5475220496	1231
8583	58.7665183889	1232
8524	59.679527652	1233
8469	60.5673090821	1234
8521	60.6858946464	1235
8477	61.482928684	1235
8402	62.5096198194	1236
8394	63.0393075709	1237
8381	63.5999707143	1238
8307	64.6257538176	1238
8293	65.1873004082	1239
8297	65.6007811682	1240
8215	66.6977644466	1241
8177	67.4449504212	1241
8147	68.1253213627	1242
8087	69.0593050002	1243
8022	70.0443372576	1244
8007	70.5954345726	1244
7985	71.2047440754	1245
7913	72.2650947611	1246
7846	73.2921668981	1247
7905	73.1462399548	1248
7837	74.1797764582	1249
7762	75.2936223646	1249
7816	75.1623159253	1250
7752	76.169585787	1251
7683	77.2385772228	1252
7706	77.3866717703	1252
7690	77.9220621325	1253
7631	78.8968376784	1254
7567	79.9347002636	1255
7635	79.5853053383	1256
7565	80.6829280492	1256
7495	81.796434604	1257
7542	81.639926753	1257
7535	82.0649260793	1258
7457	83.271777098	1259
7391	84.3626396566	1259
7459	83.9334697537	1260
7419	84.723643903	1261
7562	83.4487924459	1261
7583	83.5402221143	1262
7575	83.9475239482	1263
7551	84.5306969181	1263
7572	84.6080874865	1264
7652	84.0285487084	1265
7647	84.3852293431	1266
7635	84.8166488038	1267
7623	85.2460616753	1267
7735	84.3000850505	1268
7734	84.5961798928	1269
7730	84.9221553047	1270
7806	84.3717398934	1271
8090	81.6736582405	1272
8100	81.8334502026	1272
8121	81.8789989902	1273
8172	81.6208384846	1274
8174	81.8509597562	1275
8242	81.4210718981	1275
8227	81.8128158976	1276
8269	81.6368094349	1277
8260	81.9630793229	1278
8345	81.3607118239	1278
8434	80.7298332796	1279
8498	80.3455131011	1280
8503	80.519547926	1281
8512	80.6532366236	1281
8561	80.4070044266	1282
8641	79.8738624769	1283
8634	80.1479813804	1284
8656	80.1510529158	1284
8724	79.7294635841	1285
8762	79.5839888498	1286
8775	79.6641570916	1287
8834	79.3269519667	1287
8930	78.6650727067	1288
8957	78.6164601279	1289
8969	78.6977510229	1290
8981	78.7770642395	1290
9023	78.5922544114	1291
9087	78.2176340095	1292
9139	77.948814303	1293
9188	77.706774276	1293
9248	77.3735650762	1294
9240	77.6100734034	1295
9240	77.7780394218	1296
9359	76.9534075055	1296
9272	77.8398228168	1296
9187	78.7243886591	1296
9111	79.5453283922	1296
9038	80.3519141967	1296
8974	81.0887535094	1296
8886	82.0557369882	1296
8842	82.6273674895	1296
8750	83.6596974162	1296
8659	84.7027310235	1296
8563	85.8165513082	1296
8430	87.3358304983	1296
8336	88.4864284742	1296
8184	90.2972542919	1296
8171	90.6071206411	1297
8198	90.4729413969	1298
8136	91.326455738	1298
8113	91.7484942057	1299
8100	92.0577505822	1300
8104	92.1728674087	1300
8152	91.7884052201	1301
8160	91.8551955414	1302
8200	91.5618285744	1303
8214	91.5589239449	1303
8206	91.8002120714	1304
8210	91.9061793988	1305
8250	91.6092968118	1306
8241	91.8570022282	1306
8235	92.0704819084	1307
8224	92.3391782484	1308
8314	91.4823932469	1308
8365	91.0654124585	1309
8136	93.7721464477	1310
8110	94.2156287135	1311
8077	94.7428471193	1311
8086	94.7783785117	1312
8095	94.8127026347	1313
8169	94.0911560423	1314
8193	93.951366375	1314
8265	93.2664970027	1315
8284	93.1848030134	1316
8297	93.1697685859	1316
8211	94.2769060552	1317
8251	93.949499001	1318
8249	94.1009312167	1319
8250	94.2171587947	1320
8240	94.4582935291	1320
8239	94.5955823836	1321
8245	47.512889234	1322
8239	48.5389460366	1323
8164	49.9649839848	1324
8174	50.8635817935	1324
8101	52.2720263847	1325
8020	53.7422140602	1326
7938	55.232669996	1327
7939	56.1450547427	1327
7929	57.1212931819	1328
7835	58.7083702847	1329
7724	60.4527322841	1330
7749	61.1420929773	1331
7687	62.5138707577	1331
7628	63.870377878	1332
7625	64.7568974741	1333
7619	65.6584953086	1334
7546	67.1413796465	1335
7475	68.6240618563	1335
7396	70.2005281807	1336
7322	71.7517615059	1337
7258	73.2236683575	1338
7264	73.9920930414	1338
7241	75.0493425862	1339
7141	76.9249107628	1340
7082	78.3883314762	1340
7087	79.1463822804	1341
7023	80.6799689739	1341
6952	82.316310651	1342
